matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,AvgPointDelta,Season
21.0,Augsburg,Bayern Munich,1,3,-2,0,14,1.05,14,1.05,2,0.0,1516
21.0,Hamburg,M'gladbach,3,2,1,3,13,1.15,13,1.15,1,0.0,1516
22.0,Ein Frankfurt,Hamburg,0,0,0,1,15,1.0,15,1.0,X,0.0,1516
22.0,M'gladbach,FC Koln,1,0,1,3,7,1.5238095238095235,7,1.5238095238095235,1,0.0,1516
22.0,Ingolstadt,Werder Bremen,2,0,2,3,12,1.238095238095238,12,1.238095238095238,1,0.0,1516
22.0,Bayern Munich,Darmstadt,3,1,2,3,1,2.6666666666666665,1,2.6666666666666665,1,0.0,1516
22.0,Hertha,Wolfsburg,1,1,0,1,4,1.6666666666666667,4,1.6666666666666667,X,0.0,1516
22.0,Hoffenheim,Mainz,3,2,1,3,17,0.7142857142857143,17,0.7142857142857143,1,0.0,1516
22.0,Hannover,Augsburg,0,1,-1,0,18,0.6666666666666666,18,0.6666666666666666,2,0.0,1516
22.0,Leverkusen,Dortmund,0,1,-1,0,3,1.6666666666666667,3,1.6666666666666667,2,0.0,1516
22.0,Schalke 04,Stuttgart,1,1,0,1,6,1.5714285714285714,6,1.5714285714285714,X,0.0,1516
23.0,FC Koln,Hertha,0,1,-1,0,9,1.318181818181818,9,1.318181818181818,2,0.0,1516
23.0,Werder Bremen,Darmstadt,2,2,0,1,16,0.9090909090909092,16,0.9090909090909092,X,0.0,1516
23.0,Wolfsburg,Bayern Munich,0,2,-2,0,8,1.4090909090909092,8,1.4090909090909092,2,0.0,1516
23.0,Hamburg,Ingolstadt,1,1,0,1,12,1.2272727272727273,12,1.2272727272727273,X,0.0,1516
23.0,Stuttgart,Hannover,1,2,-1,0,11,1.2727272727272727,11,1.2727272727272727,2,0.0,1516
23.0,Augsburg,M'gladbach,2,2,0,1,13,1.0909090909090908,13,1.0909090909090908,X,0.0,1516
23.0,Dortmund,Hoffenheim,3,1,2,3,2,2.3181818181818183,2,2.3181818181818183,1,0.0,1516
23.0,Ein Frankfurt,Schalke 04,0,0,0,1,15,1.0,15,1.0,X,0.0,1516
23.0,Mainz,Leverkusen,3,1,2,3,7,1.5,7,1.5,1,0.0,1516
24.0,Hannover,Wolfsburg,0,4,-4,0,18,0.7391304347826086,18,0.7391304347826086,2,0.0,1516
24.0,Ingolstadt,FC Koln,1,1,0,1,9,1.3043478260869563,9,1.3043478260869563,X,0.0,1516
24.0,Schalke 04,Hamburg,3,2,1,3,7,1.5217391304347827,7,1.5217391304347827,1,0.0,1516
24.0,M'gladbach,Stuttgart,4,0,4,3,4,1.565217391304348,4,1.565217391304348,1,0.0,1516
24.0,Leverkusen,Werder Bremen,1,4,-3,0,6,1.5217391304347827,6,1.5217391304347827,2,0.0,1516
24.0,Darmstadt,Dortmund,0,2,-2,0,14,1.0869565217391304,14,1.0869565217391304,2,0.0,1516
24.0,Hertha,Ein Frankfurt,2,0,2,3,3,1.6956521739130437,3,1.6956521739130437,1,0.0,1516
24.0,Bayern Munich,Mainz,1,2,-1,0,1,2.6956521739130435,1,2.6956521739130435,2,0.0,1516
24.0,Hoffenheim,Augsburg,2,1,1,3,17,0.782608695652174,17,0.782608695652174,1,0.0,1516
25.0,Augsburg,Leverkusen,3,3,0,1,13,1.0416666666666667,13,1.0416666666666667,X,0.0,1516
25.0,Dortmund,Bayern Munich,0,0,0,1,2,2.375,2,2.375,X,0.0,1516
25.0,Ein Frankfurt,Ingolstadt,1,1,0,1,16,0.9583333333333334,16,0.9583333333333334,X,0.0,1516
25.0,FC Koln,Schalke 04,1,3,-2,0,10,1.25,10,1.25,2,0.0,1516
25.0,Stuttgart,Hoffenheim,5,1,4,3,12,1.1666666666666667,12,1.1666666666666667,1,0.0,1516
25.0,Werder Bremen,Hannover,4,1,3,3,15,1.0,15,1.0,1,0.0,1516
25.0,Wolfsburg,M'gladbach,2,1,1,3,8,1.4166666666666667,8,1.4166666666666667,1,0.0,1516
25.0,Hamburg,Hertha,2,0,2,3,11,1.1666666666666667,11,1.1666666666666667,1,0.0,1516
25.0,Mainz,Darmstadt,0,0,0,1,5,1.625,5,1.625,X,0.0,1516
26.0,Hertha,Schalke 04,2,0,2,3,3,1.68,3,1.68,1,0.0,1516
26.0,Hoffenheim,Wolfsburg,1,0,1,3,17,0.84,17,0.84,1,0.0,1516
26.0,M'gladbach,Ein Frankfurt,3,0,3,3,6,1.56,6,1.56,1,0.0,1516
26.0,Ingolstadt,Stuttgart,3,3,0,1,9,1.28,9,1.28,X,0.0,1516
26.0,Hannover,FC Koln,0,2,-2,0,18,0.68,18,0.68,2,0.0,1516
26.0,Bayern Munich,Werder Bremen,5,0,5,3,1,2.52,1,2.52,1,0.0,1516
26.0,Darmstadt,Augsburg,2,2,0,1,15,1.04,15,1.04,X,0.0,1516
26.0,Dortmund,Mainz,2,0,2,3,2,2.32,2,2.32,1,0.0,1516
26.0,Leverkusen,Hamburg,1,0,1,3,8,1.44,8,1.44,1,0.0,1516
27.0,Schalke 04,M'gladbach,2,1,1,3,5,1.5769230769230769,5,1.5769230769230769,1,0.0,1516
27.0,Ein Frankfurt,Hannover,1,0,1,3,16,0.9230769230769232,16,0.9230769230769232,1,0.0,1516
27.0,FC Koln,Bayern Munich,0,1,-1,0,9,1.2692307692307692,9,1.2692307692307692,2,0.0,1516
27.0,Hamburg,Hoffenheim,1,3,-2,0,12,1.1923076923076923,12,1.1923076923076923,2,0.0,1516
27.0,Hertha,Ingolstadt,2,1,1,3,3,1.7307692307692308,3,1.7307692307692308,1,0.0,1516
27.0,Werder Bremen,Mainz,1,1,0,1,15,1.0384615384615383,15,1.0384615384615383,X,0.0,1516
27.0,Wolfsburg,Darmstadt,1,1,0,1,8,1.4230769230769231,8,1.4230769230769231,X,0.0,1516
27.0,Augsburg,Dortmund,1,3,-2,0,13,1.0384615384615383,13,1.0384615384615383,2,0.0,1516
27.0,Stuttgart,Leverkusen,0,2,-2,0,11,1.2307692307692308,11,1.2307692307692308,2,0.0,1516
28.0,Leverkusen,Wolfsburg,3,0,3,3,6,1.5555555555555556,6,1.5555555555555556,1,0.0,1516
28.0,Mainz,Augsburg,4,2,2,3,7,1.5185185185185186,7,1.5185185185185186,1,0.0,1516
28.0,Dortmund,Werder Bremen,3,2,1,3,2,2.3703703703703702,2,2.3703703703703702,1,0.0,1516
28.0,Ingolstadt,Schalke 04,3,0,3,3,10,1.2222222222222223,10,1.2222222222222223,1,0.0,1516
28.0,Hannover,Hamburg,0,3,-3,0,18,0.6296296296296297,18,0.6296296296296297,2,0.0,1516
28.0,Bayern Munich,Ein Frankfurt,1,0,1,3,1,2.555555555555556,1,2.555555555555556,1,0.0,1516
28.0,Darmstadt,Stuttgart,2,2,0,1,13,1.037037037037037,13,1.037037037037037,X,0.0,1516
28.0,Hoffenheim,FC Koln,1,1,0,1,16,1.0,16,1.0,X,0.0,1516
28.0,M'gladbach,Hertha,5,0,5,3,5,1.5555555555555556,5,1.5555555555555556,1,0.0,1516
29.0,Hertha,Hannover,2,2,0,1,3,1.7142857142857142,3,1.7142857142857142,X,0.0,1516
29.0,Wolfsburg,Mainz,1,1,0,1,8,1.3571428571428572,8,1.3571428571428572,X,0.0,1516
29.0,Werder Bremen,Augsburg,1,2,-1,0,15,1.0,15,1.0,2,0.0,1516
29.0,Stuttgart,Bayern Munich,1,3,-2,0,12,1.1785714285714286,12,1.1785714285714286,2,0.0,1516
29.0,Ingolstadt,M'gladbach,1,0,1,3,9,1.2857142857142858,9,1.2857142857142858,1,0.0,1516
29.0,Ein Frankfurt,Hoffenheim,0,2,-2,0,17,0.9642857142857144,17,0.9642857142857144,2,0.0,1516
29.0,Hamburg,Darmstadt,1,2,-1,0,10,1.2142857142857142,10,1.2142857142857142,2,0.0,1516
29.0,FC Koln,Leverkusen,0,2,-2,0,11,1.2142857142857142,11,1.2142857142857142,2,0.0,1516
29.0,Schalke 04,Dortmund,2,2,0,1,7,1.5714285714285714,7,1.5714285714285714,X,0.0,1516
30.0,Hannover,M'gladbach,2,0,2,3,18,0.6206896551724138,18,0.6206896551724138,1,0.0,1516
30.0,Werder Bremen,Wolfsburg,3,2,1,3,16,0.9655172413793104,16,0.9655172413793104,1,0.0,1516
30.0,Leverkusen,Ein Frankfurt,3,0,3,3,4,1.6551724137931034,4,1.6551724137931034,1,0.0,1516
30.0,Hoffenheim,Hertha,2,1,1,3,14,1.0689655172413792,14,1.0689655172413792,1,0.0,1516
30.0,Darmstadt,Ingolstadt,2,0,2,3,13,1.103448275862069,13,1.103448275862069,1,0.0,1516
30.0,Augsburg,Stuttgart,1,0,1,3,15,1.0344827586206895,15,1.0344827586206895,1,0.0,1516
30.0,Bayern Munich,Schalke 04,3,0,3,3,1,2.586206896551724,1,2.586206896551724,1,0.0,1516
30.0,Dortmund,Hamburg,3,0,3,3,2,2.3448275862068964,2,2.3448275862068964,1,0.0,1516
30.0,Mainz,FC Koln,2,3,-1,0,6,1.5517241379310345,6,1.5517241379310345,2,0.0,1516
31.0,Hamburg,Werder Bremen,2,1,1,3,12,1.1333333333333333,12,1.1333333333333333,1,0.0,1516
31.0,FC Koln,Darmstadt,4,1,3,3,10,1.2333333333333334,10,1.2333333333333334,1,0.0,1516
31.0,Hertha,Bayern Munich,0,2,-2,0,4,1.6333333333333333,4,1.6333333333333333,2,0.0,1516
31.0,Ingolstadt,Hannover,2,2,0,1,9,1.3,9,1.3,X,0.0,1516
31.0,Stuttgart,Dortmund,0,3,-3,0,15,1.1,15,1.1,2,0.0,1516
31.0,Wolfsburg,Augsburg,0,2,-2,0,8,1.3,8,1.3,2,0.0,1516
31.0,Schalke 04,Leverkusen,2,3,-1,0,7,1.5,7,1.5,2,0.0,1516
31.0,Ein Frankfurt,Mainz,2,1,1,3,17,0.9,17,0.9,1,0.0,1516
31.0,M'gladbach,Hoffenheim,3,1,2,3,5,1.5,5,1.5,1,0.0,1516
32.0,Augsburg,FC Koln,0,0,0,1,12,1.1612903225806452,12,1.1612903225806452,X,0.0,1516
32.0,Hoffenheim,Ingolstadt,2,1,1,3,14,1.096774193548387,14,1.096774193548387,1,0.0,1516
32.0,Leverkusen,Hertha,2,1,1,3,3,1.7419354838709675,3,1.7419354838709675,1,0.0,1516
32.0,Mainz,Hamburg,0,0,0,1,6,1.4516129032258065,6,1.4516129032258065,X,0.0,1516
32.0,Dortmund,Wolfsburg,5,1,4,3,2,2.3870967741935485,2,2.3870967741935485,1,0.0,1516
32.0,Darmstadt,Ein Frankfurt,1,2,-1,0,13,1.1290322580645162,13,1.1290322580645162,2,0.0,1516
32.0,Bayern Munich,M'gladbach,1,1,0,1,1,2.6129032258064515,1,2.6129032258064515,X,0.0,1516
32.0,Hannover,Schalke 04,1,3,-2,0,18,0.7096774193548387,18,0.7096774193548387,2,0.0,1516
32.0,Werder Bremen,Stuttgart,6,2,4,3,16,1.0,16,1.0,1,0.0,1516
33.0,Ein Frankfurt,Dortmund,1,0,1,3,16,1.03125,16,1.03125,1,0.0,1516
33.0,FC Koln,Werder Bremen,0,0,0,1,8,1.28125,8,1.28125,X,0.0,1516
33.0,Hamburg,Wolfsburg,0,1,-1,0,11,1.1875,11,1.1875,2,0.0,1516
33.0,Hannover,Hoffenheim,1,0,1,3,18,0.6875,18,0.6875,1,0.0,1516
33.0,Hertha,Darmstadt,1,2,-1,0,5,1.53125,5,1.53125,2,0.0,1516
33.0,Ingolstadt,Bayern Munich,1,2,-1,0,9,1.25,9,1.25,2,0.0,1516
33.0,M'gladbach,Leverkusen,2,1,1,3,4,1.53125,4,1.53125,1,0.0,1516
33.0,Schalke 04,Augsburg,1,1,0,1,6,1.5,6,1.5,X,0.0,1516
33.0,Stuttgart,Mainz,1,3,-2,0,17,1.03125,17,1.03125,2,0.0,1516
34.0,Leverkusen,Ingolstadt,3,2,1,3,3,1.7272727272727273,3,1.7272727272727273,1,0.0,1516
34.0,Mainz,Hertha,0,0,0,1,5,1.4848484848484849,5,1.4848484848484849,X,0.0,1516
34.0,Hoffenheim,Schalke 04,1,4,-3,0,14,1.121212121212121,14,1.121212121212121,2,0.0,1516
34.0,Werder Bremen,Ein Frankfurt,1,0,1,3,16,1.0606060606060606,16,1.0606060606060606,1,0.0,1516
34.0,Darmstadt,M'gladbach,0,2,-2,0,13,1.1515151515151516,13,1.1515151515151516,2,0.0,1516
34.0,Bayern Munich,Hannover,3,1,2,3,1,2.575757575757576,1,2.575757575757576,1,0.0,1516
34.0,Augsburg,Hamburg,1,3,-2,0,11,1.1515151515151516,11,1.1515151515151516,2,0.0,1516
34.0,Dortmund,FC Koln,2,2,0,1,2,2.333333333333333,2,2.333333333333333,X,0.0,1516
34.0,Wolfsburg,Stuttgart,3,1,2,3,9,1.2727272727272727,9,1.2727272727272727,1,0.0,1516
1.0,Bayern Munich,Werder Bremen,6,0,6,3,0,,0,,1,,1617
1.0,Augsburg,Wolfsburg,0,2,-2,0,0,,0,,2,,1617
1.0,Dortmund,Mainz,2,1,1,3,0,,0,,1,,1617
1.0,Ein Frankfurt,Schalke 04,1,0,1,3,0,,0,,1,,1617
1.0,FC Koln,Darmstadt,2,0,2,3,0,,0,,1,,1617
1.0,Hamburg,Ingolstadt,1,1,0,1,0,,0,,X,,1617
1.0,M'gladbach,Leverkusen,2,1,1,3,0,,0,,1,,1617
1.0,Hertha,Freiburg,2,1,1,3,0,,0,,1,,1617
1.0,Hoffenheim,RB Leipzig,2,2,0,1,0,,0,,X,,1617
2.0,Schalke 04,Bayern Munich,0,2,-2,0,15,0.0,15,0.0,2,0.0,1617
2.0,Wolfsburg,FC Koln,0,0,0,1,3,3.0,3,3.0,X,0.0,1617
2.0,RB Leipzig,Dortmund,1,0,1,3,11,1.0,11,1.0,1,0.0,1617
2.0,Leverkusen,Hamburg,3,1,2,3,13,0.0,13,0.0,1,0.0,1617
2.0,Darmstadt,Ein Frankfurt,1,0,1,3,17,0.0,17,0.0,1,0.0,1617
2.0,Freiburg,M'gladbach,3,1,2,3,12,0.0,12,0.0,1,0.0,1617
2.0,Ingolstadt,Hertha,0,2,-2,0,10,1.0,10,1.0,2,0.0,1617
2.0,Mainz,Hoffenheim,4,4,0,1,14,0.0,14,0.0,X,0.0,1617
2.0,Werder Bremen,Augsburg,1,2,-1,0,18,0.0,18,0.0,2,0.0,1617
3.0,FC Koln,Freiburg,3,0,3,3,3,2.0,3,2.0,1,0.0,1617
3.0,Hoffenheim,Wolfsburg,0,0,0,1,13,1.0,13,1.0,X,0.0,1617
3.0,M'gladbach,Werder Bremen,4,1,3,3,12,1.5,12,1.5,1,0.0,1617
3.0,Hamburg,RB Leipzig,0,4,-4,0,15,0.5,15,0.5,2,0.0,1617
3.0,Bayern Munich,Ingolstadt,3,1,2,3,1,3.0,1,3.0,1,0.0,1617
3.0,Dortmund,Darmstadt,6,0,6,3,8,1.5,8,1.5,1,0.0,1617
3.0,Ein Frankfurt,Leverkusen,2,1,1,3,9,1.5,9,1.5,1,0.0,1617
3.0,Augsburg,Mainz,1,3,-2,0,10,1.5,10,1.5,2,0.0,1617
3.0,Hertha,Schalke 04,2,0,2,3,2,3.0,2,3.0,1,0.0,1617
4.0,Darmstadt,Hoffenheim,1,1,0,1,14,1.0,14,1.0,X,0.0,1617
4.0,Freiburg,Hamburg,1,0,1,3,12,1.0,12,1.0,1,0.0,1617
4.0,Ingolstadt,Ein Frankfurt,0,2,-2,0,15,0.3333333333333333,15,0.3333333333333333,2,0.0,1617
4.0,Wolfsburg,Dortmund,1,5,-4,0,8,1.6666666666666667,8,1.6666666666666667,2,0.0,1617
4.0,Werder Bremen,Mainz,1,2,-1,0,18,0.0,18,0.0,2,0.0,1617
4.0,Schalke 04,FC Koln,1,3,-2,0,17,0.0,17,0.0,2,0.0,1617
4.0,Bayern Munich,Hertha,3,0,3,3,1,3.0,1,3.0,1,0.0,1617
4.0,Leverkusen,Augsburg,0,0,0,1,11,1.0,11,1.0,X,0.0,1617
4.0,RB Leipzig,M'gladbach,1,1,0,1,4,2.333333333333333,4,2.333333333333333,X,0.0,1617
5.0,Dortmund,Freiburg,3,1,2,3,3,2.25,3,2.25,1,0.0,1617
5.0,M'gladbach,Ingolstadt,2,0,2,3,7,1.75,7,1.75,1,0.0,1617
5.0,Werder Bremen,Wolfsburg,2,1,1,3,18,0.0,18,0.0,1,0.0,1617
5.0,Mainz,Leverkusen,2,3,-1,0,8,1.75,8,1.75,2,0.0,1617
5.0,Augsburg,Darmstadt,1,0,1,3,13,1.0,13,1.0,1,0.0,1617
5.0,Ein Frankfurt,Hertha,3,3,0,1,4,2.25,4,2.25,X,0.0,1617
5.0,Hamburg,Bayern Munich,0,1,-1,0,16,0.25,16,0.25,2,0.0,1617
5.0,FC Koln,RB Leipzig,1,1,0,1,2,2.5,2,2.5,X,0.0,1617
5.0,Hoffenheim,Schalke 04,2,1,1,3,11,1.0,11,1.0,1,0.0,1617
6.0,RB Leipzig,Augsburg,2,1,1,3,7,1.8,7,1.8,1,0.0,1617
6.0,Bayern Munich,FC Koln,1,1,0,1,1,3.0,1,3.0,X,0.0,1617
6.0,Darmstadt,Werder Bremen,2,2,0,1,14,0.8,14,0.8,X,0.0,1617
6.0,Freiburg,Ein Frankfurt,1,0,1,3,12,1.2,12,1.2,1,0.0,1617
6.0,Hertha,Hamburg,2,0,2,3,6,2.0,6,2.0,1,0.0,1617
6.0,Ingolstadt,Hoffenheim,1,2,-1,0,17,0.2,17,0.2,2,0.0,1617
6.0,Leverkusen,Dortmund,2,0,2,3,9,1.4,9,1.4,1,0.0,1617
6.0,Schalke 04,M'gladbach,4,0,4,3,18,0.0,18,0.0,1,0.0,1617
6.0,Wolfsburg,Mainz,0,0,0,1,13,1.0,13,1.0,X,0.0,1617
7.0,Dortmund,Hertha,1,1,0,1,3,2.0,3,2.0,X,0.0,1617
7.0,Werder Bremen,Leverkusen,2,1,1,3,15,0.6666666666666666,15,0.6666666666666666,1,0.0,1617
7.0,M'gladbach,Hamburg,0,0,0,1,9,1.6666666666666667,9,1.6666666666666667,X,0.0,1617
7.0,Hoffenheim,Freiburg,2,1,1,3,8,1.6666666666666667,8,1.6666666666666667,1,0.0,1617
7.0,Ein Frankfurt,Bayern Munich,2,2,0,1,7,1.6666666666666667,7,1.6666666666666667,X,0.0,1617
7.0,Augsburg,Schalke 04,1,1,0,1,12,1.1666666666666667,12,1.1666666666666667,X,0.0,1617
7.0,FC Koln,Ingolstadt,2,1,1,3,4,2.0,4,2.0,1,0.0,1617
7.0,Mainz,Darmstadt,2,1,1,3,11,1.3333333333333333,11,1.3333333333333333,1,0.0,1617
7.0,Wolfsburg,RB Leipzig,0,1,-1,0,13,1.0,13,1.0,2,0.0,1617
8.0,Hamburg,Ein Frankfurt,0,3,-3,0,17,0.2857142857142857,17,0.2857142857142857,2,0.0,1617
8.0,Leverkusen,Hoffenheim,0,3,-3,0,10,1.4285714285714286,10,1.4285714285714286,2,0.0,1617
8.0,Ingolstadt,Dortmund,3,3,0,1,18,0.1428571428571428,18,0.1428571428571428,X,0.0,1617
8.0,Hertha,FC Koln,2,1,1,3,4,2.0,4,2.0,1,0.0,1617
8.0,Freiburg,Augsburg,2,1,1,3,11,1.2857142857142858,11,1.2857142857142858,1,0.0,1617
8.0,Bayern Munich,M'gladbach,2,0,2,3,1,2.4285714285714284,1,2.4285714285714284,1,0.0,1617
8.0,Darmstadt,Wolfsburg,3,1,2,3,15,0.7142857142857143,15,0.7142857142857143,1,0.0,1617
8.0,RB Leipzig,Werder Bremen,3,1,2,3,3,2.142857142857143,3,2.142857142857143,1,0.0,1617
8.0,Schalke 04,Mainz,3,0,3,3,16,0.5714285714285714,16,0.5714285714285714,1,0.0,1617
9.0,M'gladbach,Ein Frankfurt,0,0,0,1,10,1.375,10,1.375,X,0.0,1617
9.0,Werder Bremen,Freiburg,1,3,-2,0,15,0.875,15,0.875,2,0.0,1617
9.0,Wolfsburg,Leverkusen,1,2,-1,0,16,0.75,16,0.75,2,0.0,1617
9.0,Mainz,Ingolstadt,2,0,2,3,9,1.375,9,1.375,1,0.0,1617
9.0,Dortmund,Schalke 04,0,0,0,1,6,1.75,6,1.75,X,0.0,1617
9.0,Darmstadt,RB Leipzig,0,2,-2,0,13,1.0,13,1.0,2,0.0,1617
9.0,Augsburg,Bayern Munich,1,3,-2,0,12,1.0,12,1.0,2,0.0,1617
9.0,FC Koln,Hamburg,3,0,3,3,5,1.875,5,1.875,1,0.0,1617
9.0,Hoffenheim,Hertha,1,0,1,3,4,2.0,4,2.0,1,0.0,1617
10.0,Hertha,M'gladbach,3,0,3,3,5,1.8888888888888888,5,1.8888888888888888,1,0.0,1617
10.0,Leverkusen,Darmstadt,3,2,1,3,10,1.4444444444444444,10,1.4444444444444444,1,0.0,1617
10.0,Ingolstadt,Augsburg,0,2,-2,0,17,0.2222222222222222,17,0.2222222222222222,2,0.0,1617
10.0,Hamburg,Dortmund,2,5,-3,0,18,0.2222222222222222,18,0.2222222222222222,2,0.0,1617
10.0,Ein Frankfurt,FC Koln,1,0,1,3,7,1.6666666666666667,7,1.6666666666666667,1,0.0,1617
10.0,Bayern Munich,Hoffenheim,1,1,0,1,1,2.555555555555556,1,2.555555555555556,X,0.0,1617
10.0,Freiburg,Wolfsburg,0,3,-3,0,8,1.6666666666666667,8,1.6666666666666667,2,0.0,1617
10.0,RB Leipzig,Mainz,3,1,2,3,2,2.333333333333333,2,2.333333333333333,1,0.0,1617
10.0,Schalke 04,Werder Bremen,3,1,2,3,12,0.8888888888888888,12,0.8888888888888888,1,0.0,1617
11.0,Leverkusen,RB Leipzig,2,3,-1,0,8,1.6,8,1.6,2,0.0,1617
11.0,M'gladbach,FC Koln,1,2,-1,0,11,1.2,11,1.2,2,0.0,1617
11.0,Wolfsburg,Schalke 04,0,1,-1,0,14,0.9,14,0.9,2,0.0,1617
11.0,Mainz,Freiburg,4,2,2,3,10,1.4,10,1.4,1,0.0,1617
11.0,Dortmund,Bayern Munich,1,0,1,3,5,1.8,5,1.8,1,0.0,1617
11.0,Darmstadt,Ingolstadt,0,1,-1,0,15,0.8,15,0.8,2,0.0,1617
11.0,Augsburg,Hertha,0,0,0,1,13,1.1,13,1.1,X,0.0,1617
11.0,Hoffenheim,Hamburg,2,2,0,1,4,2.0,4,2.0,X,0.0,1617
11.0,Werder Bremen,Ein Frankfurt,1,2,-1,0,16,0.7,16,0.7,2,0.0,1617
12.0,Freiburg,RB Leipzig,1,4,-3,0,10,1.3636363636363635,10,1.3636363636363635,2,0.0,1617
12.0,Bayern Munich,Leverkusen,2,1,1,3,2,2.1818181818181817,2,2.1818181818181817,1,0.0,1617
12.0,Ein Frankfurt,Dortmund,2,1,1,3,5,1.9090909090909087,5,1.9090909090909087,1,0.0,1617
12.0,FC Koln,Augsburg,0,0,0,1,4,1.9090909090909087,4,1.9090909090909087,X,0.0,1617
12.0,Hamburg,Werder Bremen,2,2,0,1,18,0.2727272727272727,18,0.2727272727272727,X,0.0,1617
12.0,Ingolstadt,Wolfsburg,1,1,0,1,17,0.4545454545454545,17,0.4545454545454545,X,0.0,1617
12.0,M'gladbach,Hoffenheim,1,1,0,1,13,1.0909090909090908,13,1.0909090909090908,X,0.0,1617
12.0,Hertha,Mainz,2,1,1,3,6,1.9090909090909087,6,1.9090909090909087,1,0.0,1617
12.0,Schalke 04,Darmstadt,3,1,2,3,11,1.2727272727272727,11,1.2727272727272727,1,0.0,1617
13.0,Mainz,Bayern Munich,1,3,-2,0,9,1.4166666666666667,9,1.4166666666666667,2,0.0,1617
13.0,Wolfsburg,Hertha,2,3,-1,0,14,0.8333333333333334,14,0.8333333333333334,2,0.0,1617
13.0,RB Leipzig,Schalke 04,2,1,1,3,1,2.5,1,2.5,1,0.0,1617
13.0,Werder Bremen,Ingolstadt,2,1,1,3,16,0.6666666666666666,16,0.6666666666666666,1,0.0,1617
13.0,Hoffenheim,FC Koln,4,0,4,3,6,1.8333333333333333,6,1.8333333333333333,1,0.0,1617
13.0,Dortmund,M'gladbach,4,1,3,3,7,1.75,7,1.75,1,0.0,1617
13.0,Leverkusen,Freiburg,1,1,0,1,10,1.3333333333333333,10,1.3333333333333333,X,0.0,1617
13.0,Augsburg,Ein Frankfurt,1,1,0,1,12,1.0833333333333333,12,1.0833333333333333,X,0.0,1617
13.0,Darmstadt,Hamburg,0,2,-2,0,15,0.6666666666666666,15,0.6666666666666666,2,0.0,1617
14.0,Ein Frankfurt,Hoffenheim,0,0,0,1,5,1.9230769230769231,5,1.9230769230769231,X,0.0,1617
14.0,Ingolstadt,RB Leipzig,1,0,1,3,18,0.4615384615384615,18,0.4615384615384615,1,0.0,1617
14.0,Hertha,Werder Bremen,0,1,-1,0,3,2.076923076923077,3,2.076923076923077,2,0.0,1617
14.0,Hamburg,Augsburg,1,0,1,3,17,0.5384615384615384,17,0.5384615384615384,1,0.0,1617
14.0,Freiburg,Darmstadt,1,0,1,3,11,1.2307692307692308,11,1.2307692307692308,1,0.0,1617
14.0,Bayern Munich,Wolfsburg,5,0,5,3,2,2.3076923076923075,2,2.3076923076923075,1,0.0,1617
14.0,FC Koln,Dortmund,1,1,0,1,7,1.6923076923076923,7,1.6923076923076923,X,0.0,1617
14.0,M'gladbach,Mainz,1,0,1,3,13,1.0,13,1.0,1,0.0,1617
14.0,Schalke 04,Leverkusen,0,1,-1,0,8,1.3076923076923077,8,1.3076923076923077,2,0.0,1617
15.0,Hoffenheim,Dortmund,2,2,0,1,4,1.8571428571428568,4,1.8571428571428568,X,0.0,1617
15.0,Wolfsburg,Ein Frankfurt,1,0,1,3,15,0.7142857142857143,15,0.7142857142857143,1,0.0,1617
15.0,Schalke 04,Freiburg,1,1,0,1,10,1.2142857142857142,10,1.2142857142857142,X,0.0,1617
15.0,Werder Bremen,FC Koln,1,1,0,1,14,1.0,14,1.0,X,0.0,1617
15.0,Mainz,Hamburg,3,1,2,3,11,1.2142857142857142,11,1.2142857142857142,1,0.0,1617
15.0,Augsburg,M'gladbach,1,0,1,3,13,1.0,13,1.0,1,0.0,1617
15.0,RB Leipzig,Hertha,2,0,2,3,2,2.357142857142857,2,2.357142857142857,1,0.0,1617
15.0,Darmstadt,Bayern Munich,0,1,-1,0,18,0.5714285714285714,18,0.5714285714285714,2,0.0,1617
15.0,Leverkusen,Ingolstadt,1,2,-1,0,8,1.4285714285714286,8,1.4285714285714286,2,0.0,1617
16.0,Dortmund,Augsburg,1,1,0,1,5,1.7333333333333334,5,1.7333333333333334,X,0.0,1617
16.0,Ein Frankfurt,Mainz,3,0,3,3,6,1.7333333333333334,6,1.7333333333333334,1,0.0,1617
16.0,Hamburg,Schalke 04,2,1,1,3,17,0.6666666666666666,17,0.6666666666666666,1,0.0,1617
16.0,M'gladbach,Wolfsburg,1,2,-1,0,13,1.0666666666666669,13,1.0666666666666669,2,0.0,1617
16.0,Ingolstadt,Freiburg,1,2,-1,0,16,0.8,16,0.8,2,0.0,1617
16.0,Hoffenheim,Werder Bremen,1,1,0,1,3,1.8,3,1.8,X,0.0,1617
16.0,FC Koln,Leverkusen,1,1,0,1,7,1.6,7,1.6,X,0.0,1617
16.0,Bayern Munich,RB Leipzig,3,0,3,3,1,2.4,1,2.4,1,0.0,1617
16.0,Hertha,Darmstadt,2,0,2,3,4,1.8,4,1.8,1,0.0,1617
17.0,Freiburg,Bayern Munich,1,2,-1,0,8,1.4375,8,1.4375,2,0.0,1617
17.0,Werder Bremen,Dortmund,1,2,-1,0,15,1.0,15,1.0,2,0.0,1617
17.0,Augsburg,Hoffenheim,0,2,-2,0,12,1.125,12,1.125,2,0.0,1617
